Brand,Code,Name,Category,Malayalam Name,Base Price,Variants Count,Image URL
"Flair","ANG-STA-0865","Flair Writo-meter Ball Pen","Ball Pens","ഫ്ലെയർ റൈറ്റോ-മീറ്റർ ബോൾ പേന","25","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_writo_meter_ball_pen.webp"
"Flair","ANG-STA-0866","Flair Sunny Ball Pen","Ball Pens","ഫ്ലെയർ സണ്ണി ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_sunny_ball_pen.webp"
"Flair","ANG-STA-0867","Flair Digital Ball Pen","Ball Pens","ഫ്ലെയർ digital ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_digital_ball_pen.webp"
"Flair","ANG-STA-0868","Flair INK LINE Ball Pen","Ball Pens","ഫ്ലെയർ ink line ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_ink_line_ball_pen.webp"
"Flair","ANG-STA-0869","Flair YOLO Ball Pen","Ball Pens","ഫ്ലെയർ yolo ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_yolo_ball_pen.webp"
"Flair","ANG-STA-0870","Flair Carbonix blu Ball Pen","Ball Pens","ഫ്ലെയർ കാർബോണിക്സ് blu ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_carbonix_blu_ball_pen.webp"
"Flair","ANG-STA-0871","Flair SRX Ball Pen","Ball Pens","ഫ്ലെയർ srx ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_srx_ball_pen.webp"
"Flair","ANG-STA-0872","Flair Silkina Ball Pen","Ball Pens","ഫ്ലെയർ silkina ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_silkina_ball_pen.webp"
"Flair","ANG-STA-0873","Flair Xtra-Mile Ball Pen","Ball Pens","ഫ്ലെയർ xtra-mile ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_xtra_mile_ball_pen.webp"
"Flair","ANG-STA-0874","Flair Topper Ball Pen","Ball Pens","ഫ്ലെയർ topper ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_topper_ball_pen.webp"
"Flair","ANG-STA-0875","Flair Big Writer Ball Pen","Ball Pens","ഫ്ലെയർ big writer ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_big_writer_ball_pen.webp"
"Flair","ANG-STA-0876","Flair Clickers Ball Pen","Ball Pens","ഫ്ലെയർ clickers ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_clickers_ball_pen.webp"
"Flair","ANG-STA-0877","Flair Marathon Ball Pen","Ball Pens","ഫ്ലെയർ marathon ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_marathon_ball_pen.webp"
"Flair","ANG-STA-0878","Flair Peach Ball Pen","Ball Pens","ഫ്ലെയർ peach ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_peach_ball_pen.webp"
"Flair","ANG-STA-0879","Flair Ezee-Click Ball Pen","Ball Pens","ഫ്ലെയർ ezee-ക്ലിക്ക് ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_ezee_click_ball_pen.webp"
"Flair","ANG-STA-0880","Flair Q 5 Ball Pen","Ball Pens","ഫ്ലെയർ q 5 ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_q_5_ball_pen.webp"
"Flair","ANG-STA-0881","Flair FX Ball Pen","Ball Pens","ഫ്ലെയർ fx ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_fx_ball_pen.webp"
"Flair","ANG-STA-0882","Flair Woody Ball Pen","Ball Pens","ഫ്ലെയർ woody ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_woody_ball_pen.webp"
"Flair","ANG-STA-0883","Flair Sunny Grippo Ball Pen","Ball Pens","ഫ്ലെയർ സണ്ണി grippo ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_idea_ball_pen.png"
"Flair","ANG-STA-0884","Flair Sunny Neon Ball Pen","Ball Pens","ഫ്ലെയർ സണ്ണി neon ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_wave_ball_pen.png"
"Flair","ANG-STA-0885","Flair Sunny Dx Ball Pen","Ball Pens","ഫ്ലെയർ സണ്ണി dx ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_writo_meter_silk_ball_pen.png"
"Flair","ANG-STA-0886","Flair Sunny Metallica Ball Pen","Ball Pens","ഫ്ലെയർ സണ്ണി metallica ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/metal_pens_flair_baleno_metal_executive_pen.webp"
"Flair","ANG-STA-0887","Flair Writo-meter Metallica Ball Pen","Ball Pens","ഫ്ലെയർ റൈറ്റോ-മീറ്റർ metallica ബോൾ പേന","25","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/metal_pens_flair_desire_metal_executive_pen.webp"
"Flair","ANG-STA-0888","Flair Writo-meter 2 Ball Pen","Ball Pens","ഫ്ലെയർ റൈറ്റോ-മീറ്റർ 2 ബോൾ പേന","25","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_x_trek_ball_pen.png"
"Flair","ANG-STA-0889","Flair Writo-meter RT Ball Pen","Ball Pens","ഫ്ലെയർ റൈറ്റോ-മീറ്റർ rt ബോൾ പേന","25","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_3_in_1_ball_pen.png"
"Flair","ANG-STA-0890","Flair Writo-meter OX Ball Pen","Ball Pens","ഫ്ലെയർ റൈറ്റോ-മീറ്റർ ox ബോൾ പേന","25","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_xtra_bold_ball_pen.png"
"Flair","ANG-STA-0891","Flair Writo-meter Gold Ball Pen","Ball Pens","ഫ്ലെയർ റൈറ്റോ-മീറ്റർ gold ബോൾ പേന","25","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_yolo_trendz_ball_pen.png"
"Flair","ANG-STA-0892","Flair Angular Ball Pen","Ball Pens","ഫ്ലെയർ angular ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_writo_meter_executive_ball_pen.webp"
"Flair","ANG-STA-0893","Flair Carbonix V Ball Pen","Ball Pens","ഫ്ലെയർ കാർബോണിക്സ് v ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_writo_meter_jumbo_ball_pen.webp"
"Flair","ANG-STA-0894","Flair Carbonix dUO Ball Pen","Ball Pens","ഫ്ലെയർ കാർബോണിക്സ് duo ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_writo_meter_ball_pen.webp"
"Flair","ANG-STA-0895","Flair Carbonix Grip Ball Pen","Ball Pens","ഫ്ലെയർ കാർബോണിക്സ് grip ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_sunny_ball_pen.webp"
"Flair","ANG-STA-0896","Flair Carbonix RT Ball Pen","Ball Pens","ഫ്ലെയർ കാർബോണിക്സ് rt ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_digital_ball_pen.webp"
"Flair","ANG-STA-0897","Flair Inky Carbonix Ball Pen","Ball Pens","ഫ്ലെയർ inky കാർബോണിക്സ് ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_ink_line_ball_pen.webp"
"Flair","ANG-STA-0898","Flair Addiction Ball Pen","Ball Pens","ഫ്ലെയർ addiction ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_yolo_ball_pen.webp"
"Flair","ANG-STA-0899","Flair Ezee Click Pro Ball Pen","Ball Pens","ഫ്ലെയർ ezee ക്ലിക്ക് pro ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_carbonix_blu_ball_pen.webp"
"Flair","ANG-STA-0900","Flair Alfa Ball Pen","Ball Pens","ഫ്ലെയർ alfa ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_srx_ball_pen.webp"
"Flair","ANG-STA-0901","Flair Insta Jet Ball Pen","Ball Pens","ഫ്ലെയർ insta jet ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_silkina_ball_pen.webp"
"Flair","ANG-STA-0902","Flair Xtra Small Ball Pen","Ball Pens","ഫ്ലെയർ xtra small ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_xtra_mile_ball_pen.webp"
"Flair","ANG-STA-0903","Flair Streamer Ball Pen","Ball Pens","ഫ്ലെയർ streamer ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_topper_ball_pen.webp"
"Flair","ANG-STA-0904","Flair Mr. Grip Ball Pen","Ball Pens","ഫ്ലെയർ mr. grip ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_big_writer_ball_pen.webp"
"Flair","ANG-STA-0905","Flair Fx Speed Ball Pen","Ball Pens","ഫ്ലെയർ fx സ്പീഡ് ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_clickers_ball_pen.webp"
"Flair","ANG-STA-0906","Flair Fx Trendz Ball Pen","Ball Pens","ഫ്ലെയർ fx trendz ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_marathon_ball_pen.webp"
"Flair","ANG-STA-0907","Flair Q-5 Ball Pen","Ball Pens","ഫ്ലെയർ q-5 ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_peach_ball_pen.webp"
"Flair","ANG-STA-0908","Flair Wi-Fi Ball Pen","Ball Pens","ഫ്ലെയർ wi-fi ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_ezee_click_ball_pen.webp"
"Flair","ANG-STA-0909","Flair Ezee Grip Ball Pen","Ball Pens","ഫ്ലെയർ ezee grip ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_q_5_ball_pen.webp"
"Flair","ANG-STA-0910","Flair Zing Ball Pen","Ball Pens","ഫ്ലെയർ zing ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_fx_ball_pen.webp"
"Flair","ANG-STA-0911","Flair Xplore Ball Pen","Ball Pens","ഫ്ലെയർ xplore ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_woody_ball_pen.webp"
"Flair","ANG-STA-0912","Flair Jet-Line Trendz Ball Pen","Ball Pens","ഫ്ലെയർ jet-line trendz ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_idea_ball_pen.png"
"Flair","ANG-STA-0913","Flair Jet-Line Ball Pen","Ball Pens","ഫ്ലെയർ jet-line ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_wave_ball_pen.png"
"Flair","ANG-STA-0914","Flair X-5 Ball Pen","Ball Pens","ഫ്ലെയർ x-5 ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_writo_meter_silk_ball_pen.png"
"Flair","ANG-STA-0915","Flair 777 Ball Pen","Ball Pens","ഫ്ലെയർ 777 ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_x_trek_ball_pen.png"
"Flair","ANG-STA-0916","Flair Q-Max Ball Pen","Ball Pens","ഫ്ലെയർ q-max ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_3_in_1_ball_pen.png"
"Flair","ANG-STA-0917","Flair Polo Grip Ball Pen","Ball Pens","ഫ്ലെയർ polo grip ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_xtra_bold_ball_pen.png"
"Flair","ANG-STA-0918","Flair Star Ball Pen","Ball Pens","ഫ്ലെയർ star ബോൾ പേന","10","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/ball_pens_flair_yolo_trendz_ball_pen.png"
"Flair","ANG-STA-0919","Flair Writo-meter Silk Gel Pen","Gel Pens","ഫ്ലെയർ റൈറ്റോ-മീറ്റർ silk ജെൽ പേന","15","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gel_pens_flair_writo_meter_silk_gel_pen.png"
"Flair","ANG-STA-0920","Flair YOLO NXT Gel Gel Pen","Gel Pens","ഫ്ലെയർ yolo nxt gel ജെൽ പേന","15","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gel_pens_flair_yolo_nxt_gel_gel_pen.png"
"Flair","ANG-STA-0921","Flair V2 Gel 10 ink colours Gel Pen","Gel Pens","ഫ്ലെയർ v2 gel 10 ink colours ജെൽ പേന","15","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gel_pens_flair_v2_gel_10_ink_colours_gel_pen.png"
"Flair","ANG-STA-0922","Flair Jet Speed Gel Pen","Gel Pens","ഫ്ലെയർ jet സ്പീഡ് ജെൽ പേന","15","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gel_pens_flair_jet_speed_gel_pen.png"
"Flair","ANG-STA-0923","Flair Beast Gel Gel Pen","Gel Pens","ഫ്ലെയർ beast gel ജെൽ പേന","15","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gel_pens_flair_beast_gel_gel_pen.png"
"Flair","ANG-STA-0924","Flair Yolo Gel Gel Pen","Gel Pens","ഫ്ലെയർ yolo gel ജെൽ പേന","15","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gel_pens_flair_yolo_gel_gel_pen.webp"
"Flair","ANG-STA-0925","Flair Writo-meter JUMBO Gel Pen","Gel Pens","ഫ്ലെയർ റൈറ്റോ-മീറ്റർ jumbo ജെൽ പേന","15","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gel_pens_flair_writo_meter_jumbo_gel_pen.webp"
"Flair","ANG-STA-0926","Flair V2 Gel Gel Pen","Gel Pens","ഫ്ലെയർ v2 gel ജെൽ പേന","15","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gel_pens_flair_v2_gel_gel_pen.webp"
"Flair","ANG-STA-0927","Flair Concorde Gel Pen","Gel Pens","ഫ്ലെയർ concorde ജെൽ പേന","15","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gel_pens_flair_concorde_gel_pen.webp"
"Flair","ANG-STA-0928","Flair Techno Gel Pen","Gel Pens","ഫ്ലെയർ techno ജെൽ പേന","15","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gel_pens_flair_techno_gel_pen.webp"
"Flair","ANG-STA-0929","Flair Pop Gel Gel Pen","Gel Pens","ഫ്ലെയർ pop gel ജെൽ പേന","15","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gel_pens_flair_pop_gel_gel_pen.webp"
"Flair","ANG-STA-0930","Flair Trendy Neon Gel Pen","Gel Pens","ഫ്ലെയർ trendy neon ജെൽ പേന","15","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gel_pens_flair_trendy_neon_gel_pen.webp"
"Flair","ANG-STA-0931","Flair Hi-Fashion Gel Pen","Gel Pens","ഫ്ലെയർ hi-fashion ജെൽ പേന","15","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gel_pens_flair_hi_fashion_gel_pen.webp"
"Flair","ANG-STA-0932","Flair Glitter Xtra Sparkle Gel Pen","Gel Pens","ഫ്ലെയർ ഗ്ലിറ്റർ xtra സ്പാർക്കിൾ ജെൽ പേന","15","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gel_pens_flair_glitter_xtra_sparkle_gel_pen.webp"
"Flair","ANG-STA-0933","Flair Rapid Gel Gel Pen","Gel Pens","ഫ്ലെയർ rapid gel ജെൽ പേന","15","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gel_pens_flair_rapid_gel_gel_pen.webp"
"Flair","ANG-STA-0934","Flair Bolt Gel Pen","Gel Pens","ഫ്ലെയർ bolt ജെൽ പേന","15","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gel_pens_flair_bolt_gel_pen.webp"
"Flair","ANG-STA-0935","Flair Spyder Gel Gel Pen","Gel Pens","ഫ്ലെയർ spyder gel ജെൽ പേന","15","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gel_pens_flair_spyder_gel_gel_pen.webp"
"Flair","ANG-STA-0936","Flair Glass Gel Gel Pen","Gel Pens","ഫ്ലെയർ glass gel ജെൽ പേന","15","3","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/gel_pens_flair_glass_gel_gel_pen.webp"
"Flair","ANG-STA-0937","Flair Inky Woody Fountain Pen","Fountain Pens","ഫ്ലെയർ inky woody ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_woody_fountain_pen.png"
"Flair","ANG-STA-0938","Flair Inky Silvr Fountain Pen","Fountain Pens","ഫ്ലെയർ inky silvr ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_silvr_fountain_pen.png"
"Flair","ANG-STA-0939","Flair Inky Grippo Fountain Pen","Fountain Pens","ഫ്ലെയർ inky grippo ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_grippo_fountain_pen.png"
"Flair","ANG-STA-0940","Flair Inky Gold Fountain Pen","Fountain Pens","ഫ്ലെയർ inky gold ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_gold_fountain_pen.png"
"Flair","ANG-STA-0941","Flair Inky Infinity Fountain Pen","Fountain Pens","ഫ്ലെയർ inky infinity ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_infinity_fountain_pen.webp"
"Flair","ANG-STA-0942","Flair Inky Lava Grey Fountain Pen","Fountain Pens","ഫ്ലെയർ inky lava grey ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_lava_grey_fountain_pen.webp"
"Flair","ANG-STA-0943","Flair Inky Tanker Fountain Pen","Fountain Pens","ഫ്ലെയർ inky tanker ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_tanker_fountain_pen.webp"
"Flair","ANG-STA-0944","Flair Inky 336 Fountain Pen","Fountain Pens","ഫ്ലെയർ inky 336 ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_336_fountain_pen.webp"
"Flair","ANG-STA-0945","Flair Inky Panda Fountain Pen","Fountain Pens","ഫ്ലെയർ inky panda ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_panda_fountain_pen.webp"
"Flair","ANG-STA-0946","Flair Inky CFO Fountain Pen","Fountain Pens","ഫ്ലെയർ inky cfo ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_cfo_fountain_pen.webp"
"Flair","ANG-STA-0947","Flair Inky Fountain Pen","Fountain Pens","ഫ്ലെയർ inky ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_fountain_pen.webp"
"Flair","ANG-STA-0948","Flair Inky Cars Fountain Pen","Fountain Pens","ഫ്ലെയർ inky cars ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_cars_fountain_pen.webp"
"Flair","ANG-STA-0949","Flair Inky Neon-LX Fountain Pen","Fountain Pens","ഫ്ലെയർ inky neon-lx ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_neon_lx_fountain_pen.webp"
"Flair","ANG-STA-0950","Flair Inky Sports Rugby Fountain Pen","Fountain Pens","ഫ്ലെയർ inky sports rugby ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_sports_rugby_fountain_pen.webp"
"Flair","ANG-STA-0951","Flair Inky Monster Fountain Pen","Fountain Pens","ഫ്ലെയർ inky monster ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_monster_fountain_pen.webp"
"Flair","ANG-STA-0952","Flair Inky Planets Fountain Pen","Fountain Pens","ഫ്ലെയർ inky planets ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_planets_fountain_pen.webp"
"Flair","ANG-STA-0953","Flair Inky Robot Fountain Pen","Fountain Pens","ഫ്ലെയർ inky robot ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_robot_fountain_pen.webp"
"Flair","ANG-STA-0954","Flair Inky Classic Fountain Pen","Fountain Pens","ഫ്ലെയർ inky classic ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_classic_fountain_pen.webp"
"Flair","ANG-STA-0955","Flair Inky Sports Surfing Fountain Pen","Fountain Pens","ഫ്ലെയർ inky sports surfing ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_sports_surfing_fountain_pen.webp"
"Flair","ANG-STA-0956","Flair Inky Carbonix (Fountain Pen)","Fountain Pens","ഫ്ലെയർ inky കാർബോണിക്സ് (ഫൗണ്ടൻ പേന)","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_carbonix_fountain_pen.webp"
"Flair","ANG-STA-0957","Flair Inky Carbonix (Roller Pen)","Fountain Pens","ഫ്ലെയർ inky കാർബോണിക്സ് (റോളർ പേന)","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_carbonix_roller_pen.webp"
"Flair","ANG-STA-0958","Flair Inky CEO Fountain Pen","Fountain Pens","ഫ്ലെയർ inky ceo ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_ceo_fountain_pen.webp"
"Flair","ANG-STA-0959","Flair Inky Eraser DX Fountain Pen","Fountain Pens","ഫ്ലെയർ inky ഇറേസർ dx ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_eraser_dx_fountain_pen.webp"
"Flair","ANG-STA-0960","Flair Inky Beast Fountain Pen","Fountain Pens","ഫ്ലെയർ inky beast ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_beast_fountain_pen.webp"
"Flair","ANG-STA-0961","Flair Inky Roller Fountain Pen","Fountain Pens","ഫ്ലെയർ inky roller ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_roller_fountain_pen.webp"
"Flair","ANG-STA-0962","Flair Inky Pastela Fountain Pen","Fountain Pens","ഫ്ലെയർ inky pastela ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_woody_fountain_pen.png"
"Flair","ANG-STA-0963","Flair Inky Smilo Fountain Pen","Fountain Pens","ഫ്ലെയർ inky smilo ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_silvr_fountain_pen.png"
"Flair","ANG-STA-0964","Flair Inky Student Fountain Pen","Fountain Pens","ഫ്ലെയർ inky student ഫൗണ്ടൻ പേന","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/fountain_pens_flair_inky_grippo_fountain_pen.png"
