Code,Name,Category,Malayalam Name,Base Price,Variants Count,Image URL
"ANG-STA-0403","Doms 3in1 Fl Rb Sq Notebook Retro Cars Series","Paper & Notebooks","ഡോംസ് 3in1 fl rb sq നോട്ട്ബുക്ക് retro cars series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3in1_fl_rb_sq_notebook_retro_cars_series.webp"
"ANG-STA-0404","Doms 3in1 Sl Rb Sq Notebook Retro Cars Series","Paper & Notebooks","ഡോംസ് 3in1 sl rb sq നോട്ട്ബുക്ക് retro cars series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3in1_fl_rb_sq_notebook_retro_cars_series.webp"
"ANG-STA-0405","Doms 5 Line With Gap Notebookbrown Series 24x18cm 172 Pages","Paper & Notebooks","ഡോംസ് 5 line with gap notebookbrown series 24x18cm 172 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3_in_1_dl_rb_sq_notebookbrown_series_24x18cm_172_pages.webp"
"ANG-STA-0406","DOMS 6 Subject Spiral Notebook(Nature Series)","Paper & Notebooks","ഡോംസ് 6 subject spiral നോട്ട്ബുക്ക്(nature series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_6_subject_spiral_notebooknature_series.webp"
"ANG-STA-0407","Doms 6 Subject Spiral Notebookwild Life Animals Series","Paper & Notebooks","ഡോംസ് 6 subject spiral notebookwild life animals series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_6_subject_spiral_notebookwild_life_animals_series.webp"
"ANG-STA-0408","Doms A4 Single Line Notebookbrown Series 29 7x 21cm 140 Pages","Paper & Notebooks","ഡോംസ് a4 single line notebookbrown series 29 7x 21cm 140 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_a4_single_line_notebookbrown_series_29_7x_21cm_140_pages.webp"
"ANG-STA-0409","Doms A4 Single Line Notebookbrown Series 29 7x 21cm 172 Pages","Paper & Notebooks","ഡോംസ് a4 single line notebookbrown series 29 7x 21cm 172 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_a4_single_line_notebookbrown_series_29_7x_21cm_140_pages.webp"
"ANG-STA-0410","DOMS A4 Single Line Notebook(Dream Homes Series)","Paper & Notebooks","ഡോംസ് a4 single line നോട്ട്ബുക്ക്(dream homes series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_a4_single_line_notebookdream_homes_series.webp"
"ANG-STA-0411","Doms Big Square 25mm Notebookbrown Series 24x18cm 172 Pages","Paper & Notebooks","ഡോംസ് big square 25mm notebookbrown series 24x18cm 172 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3_in_1_dl_rb_sq_notebookbrown_series_24x18cm_172_pages.webp"
"ANG-STA-0412","Doms Big Square Notebook Train Tours Series","Paper & Notebooks","ഡോംസ് big square നോട്ട്ബുക്ക് train tours series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3_in_1_notebook_train_tours_series.webp"
"ANG-STA-0413","Doms Board Ruled Notebook City Life Series","Paper & Notebooks","ഡോംസ് board ruled നോട്ട്ബുക്ക് city life series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_board_ruled_notebook_city_life_series.webp"
"ANG-STA-0414","DOMS Brown Drawing Book – 27.5×34.7Cm","Paper & Notebooks","ഡോംസ് brown ഡ്രോയിംഗ് ബുക്ക് – 27.5×34.7cm","45","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_brown_drawing_book_27_5x34_7cm.webp"
"ANG-STA-0415","DOMS Conference Pads","Paper & Notebooks","ഡോംസ് conference pads","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_conference_pads.jpeg"
"ANG-STA-0416","Doms Double Line Notebook City Life Series","Paper & Notebooks","ഡോംസ് double line നോട്ട്ബുക്ക് city life series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_board_ruled_notebook_city_life_series.webp"
"ANG-STA-0417","Doms Double Line Notebook Jewels Of India Series","Paper & Notebooks","ഡോംസ് double line നോട്ട്ബുക്ക് jewels of india series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebook_jewels_of_india_series.webp"
"ANG-STA-0418","Doms Double Line Notebook Jewels Of India Series 2","Paper & Notebooks","ഡോംസ് double line നോട്ട്ബുക്ക് jewels of india series 2","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebook_jewels_of_india_series.webp"
"ANG-STA-0419","Doms Double Line Notebook Martial Arts Series","Paper & Notebooks","ഡോംസ് double line നോട്ട്ബുക്ക് martial arts series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebook_martial_arts_series.webp"
"ANG-STA-0420","Doms Double Line Notebook Train Tours Series","Paper & Notebooks","ഡോംസ് double line നോട്ട്ബുക്ക് train tours series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3_in_1_notebook_train_tours_series.webp"
"ANG-STA-0421","Doms Double Line Notebookbrown Series 19x15 5cm 172 Pages","Paper & Notebooks","ഡോംസ് double line notebookbrown series 19x15 5cm 172 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebookbrown_series_19x15_5cm_172_pages.webp"
"ANG-STA-0422","Doms Double Line Notebookbrown Series 19x15 5cm 76 Pages","Paper & Notebooks","ഡോംസ് double line notebookbrown series 19x15 5cm 76 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebookbrown_series_19x15_5cm_172_pages.webp"
"ANG-STA-0423","Doms Double Line Notebookbrown Series 24x18cm 172 Pages","Paper & Notebooks","ഡോംസ് double line notebookbrown series 24x18cm 172 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3_in_1_dl_rb_sq_notebookbrown_series_24x18cm_172_pages.webp"
"ANG-STA-0424","Doms Double Line Notebookbrown Series 24x18cm 76 Pages","Paper & Notebooks","ഡോംസ് double line notebookbrown series 24x18cm 76 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebookbrown_series_24x18cm_76_pages.webp"
"ANG-STA-0425","Doms Five Line With Gap Notebook Retro Cars Series","Paper & Notebooks","ഡോംസ് five line with gap നോട്ട്ബുക്ക് retro cars series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3in1_fl_rb_sq_notebook_retro_cars_series.webp"
"ANG-STA-0426","DOMS Graph Books(28 Pages)","Paper & Notebooks","ഡോംസ് graph books(28 pages)","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_graph_books28_pages.webp"
"ANG-STA-0427","DOMS Graph Books(56 Pages)","Paper & Notebooks","ഡോംസ് graph books(56 pages)","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_graph_books56_pages.webp"
"ANG-STA-0428","Doms Iq Executive 1 Subject Single Line Wiro Notebook","Paper & Notebooks","ഡോംസ് iq executive 1 subject single line wiro നോട്ട്ബുക്ക്","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_iq_executive_1_subject_single_line_wiro_notebook.webp"
"ANG-STA-0429","Doms Iq Executive 5 Subject Single Line Wiro Notebook","Paper & Notebooks","ഡോംസ് iq executive 5 subject single line wiro നോട്ട്ബുക്ക്","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_iq_executive_5_subject_single_line_wiro_notebook.webp"
"ANG-STA-0430","Doms Maths Ruled Notebook City Life Series","Paper & Notebooks","ഡോംസ് maths ruled നോട്ട്ബുക്ക് city life series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_board_ruled_notebook_city_life_series.webp"
"ANG-STA-0431","Doms R B With Gap Notebook Jewels Of India Series","Paper & Notebooks","ഡോംസ് r b with gap നോട്ട്ബുക്ക് jewels of india series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_r_b_with_gap_notebook_jewels_of_india_series.webp"
"ANG-STA-0432","Doms Medium Square 12 Mm Notebook Martial Arts Series","Paper & Notebooks","ഡോംസ് medium square 12 mm നോട്ട്ബുക്ക് martial arts series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebook_martial_arts_series.webp"
"ANG-STA-0433","Doms Medium Square 12mm Notebook City Life Series","Paper & Notebooks","ഡോംസ് medium square 12mm നോട്ട്ബുക്ക് city life series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_board_ruled_notebook_city_life_series.webp"
"ANG-STA-0434","Doms Medium Square 12mm Notebook Retro Cars Series","Paper & Notebooks","ഡോംസ് medium square 12mm നോട്ട്ബുക്ക് retro cars series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3in1_fl_rb_sq_notebook_retro_cars_series.webp"
"ANG-STA-0435","Doms Medium Square 12mm Notebookbrown Series 24x18cm 172 Pages","Paper & Notebooks","ഡോംസ് medium square 12mm notebookbrown series 24x18cm 172 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3_in_1_dl_rb_sq_notebookbrown_series_24x18cm_172_pages.webp"
"ANG-STA-0436","Doms Medium Square 12mm Notebookjewels Of India Series","Paper & Notebooks","ഡോംസ് medium square 12mm notebookjewels of india series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebook_jewels_of_india_series.webp"
"ANG-STA-0437","Doms Medium Square Notebook Train Tours Series","Paper & Notebooks","ഡോംസ് medium square നോട്ട്ബുക്ക് train tours series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3_in_1_notebook_train_tours_series.webp"
"ANG-STA-0438","Doms Medium Square Notebookbrown Series 19x15 5cm 172 Pages","Paper & Notebooks","ഡോംസ് medium square notebookbrown series 19x15 5cm 172 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebookbrown_series_19x15_5cm_172_pages.webp"
"ANG-STA-0439","Doms Medium Square Notebookbrown Series 19x15 5cm 76 Pages","Paper & Notebooks","ഡോംസ് medium square notebookbrown series 19x15 5cm 76 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebookbrown_series_19x15_5cm_172_pages.webp"
"ANG-STA-0440","Doms Medium Square Notebookbrown Series 24x18cm 76 Pages","Paper & Notebooks","ഡോംസ് medium square notebookbrown series 24x18cm 76 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebookbrown_series_24x18cm_76_pages.webp"
"ANG-STA-0441","DOMS Mini Single Line Notebook (Abstract Series)","Paper & Notebooks","ഡോംസ് mini single line നോട്ട്ബുക്ക് (abstract series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_mini_single_line_notebook_abstract_series.webp"
"ANG-STA-0442","DOMS Orange Drawing Book – 29.5x42Cm","Paper & Notebooks","ഡോംസ് orange ഡ്രോയിംഗ് ബുക്ക് – 29.5x42cm","45","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_orange_drawing_book_29_5x42cm.webp"
"ANG-STA-0443","DOMS Polycover 1 Subject Wiro Notebook – 21.6x14Cm","Paper & Notebooks","ഡോംസ് polycover 1 subject wiro നോട്ട്ബുക്ക് – 21.6x14cm","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_polycover_1_subject_wiro_notebook_21_6x14cm.webp"
"ANG-STA-0444","DOMS Polycover 1 Subject Wiro Notebook – 29.7x21Cm","Paper & Notebooks","ഡോംസ് polycover 1 subject wiro നോട്ട്ബുക്ക് – 29.7x21cm","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_polycover_1_subject_wiro_notebook_21_6x14cm.webp"
"ANG-STA-0445","DOMS Polycover 5 Subject Wiro Notebook – 21.6x14Cm","Paper & Notebooks","ഡോംസ് polycover 5 subject wiro നോട്ട്ബുക്ക് – 21.6x14cm","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_polycover_5_subject_wiro_notebook_21_6x14cm.webp"
"ANG-STA-0446","DOMS Polycover 5 Subject Wiro Notebook – 25×17.8Cm","Paper & Notebooks","ഡോംസ് polycover 5 subject wiro നോട്ട്ബുക്ക് – 25×17.8cm","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_polycover_5_subject_wiro_notebook_21_6x14cm.webp"
"ANG-STA-0447","Doms Polycover 5 Subject Wiro Notebook 25x17 8cm 2","Paper & Notebooks","ഡോംസ് polycover 5 subject wiro നോട്ട്ബുക്ക് 25x17 8cm 2","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_polycover_5_subject_wiro_notebook_21_6x14cm.webp"
"ANG-STA-0448","DOMS Polycover 5 Subject Wiro Notebook – 29.7x21Cm","Paper & Notebooks","ഡോംസ് polycover 5 subject wiro നോട്ട്ബുക്ക് – 29.7x21cm","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_polycover_5_subject_wiro_notebook_21_6x14cm.webp"
"ANG-STA-0449","Doms Premium Range Single Line 24 X 18cm Notebookneon Series 100 Pages","Paper & Notebooks","ഡോംസ് premium range single line 24 x 18cm notebookneon series 100 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_premium_range_single_line_24_x_18cm_notebookneon_series_100_pages.webp"
"ANG-STA-0450","Doms Premium Range Single Line 24 X 18cm Notebookneon Series 200 Pages","Paper & Notebooks","ഡോംസ് premium range single line 24 x 18cm notebookneon series 200 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_premium_range_single_line_24_x_18cm_notebookneon_series_100_pages.webp"
"ANG-STA-0451","Doms Premium Range Single Line 29 7 X 21cm Notebookneon Series 100 Pages","Paper & Notebooks","ഡോംസ് premium range single line 29 7 x 21cm notebookneon series 100 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_premium_range_single_line_24_x_18cm_notebookneon_series_100_pages.webp"
"ANG-STA-0452","Doms Premium Range Single Line 29 7 X 21cm Notebookneon Series 200 Pages","Paper & Notebooks","ഡോംസ് premium range single line 29 7 x 21cm notebookneon series 200 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_premium_range_single_line_24_x_18cm_notebookneon_series_100_pages.webp"
"ANG-STA-0453","Doms Premium Range Unruled 24 X 18cm Notebookneon Series 200 Pages","Paper & Notebooks","ഡോംസ് premium range unruled 24 x 18cm notebookneon series 200 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_premium_range_single_line_24_x_18cm_notebookneon_series_100_pages.webp"
"ANG-STA-0454","Doms Premium Range Unruled 29 7 X 21cm Notebookneon Series 100 Pages","Paper & Notebooks","ഡോംസ് premium range unruled 29 7 x 21cm notebookneon series 100 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_premium_range_single_line_24_x_18cm_notebookneon_series_100_pages.webp"
"ANG-STA-0455","Doms Premium Range Unruled 29 7 X 21cm Notebookneon Series 200 Pages","Paper & Notebooks","ഡോംസ് premium range unruled 29 7 x 21cm notebookneon series 200 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_premium_range_single_line_24_x_18cm_notebookneon_series_100_pages.webp"
"ANG-STA-0456","Doms Premium Range Unruled 24 X 18cm Notebookneon Series 100 Pages","Paper & Notebooks","ഡോംസ് premium range unruled 24 x 18cm notebookneon series 100 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_premium_range_single_line_24_x_18cm_notebookneon_series_100_pages.webp"
"ANG-STA-0457","Doms R B With Gap Notebook Jewels Of India Series 2","Paper & Notebooks","ഡോംസ് r b with gap നോട്ട്ബുക്ക് jewels of india series 2","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_r_b_with_gap_notebook_jewels_of_india_series.webp"
"ANG-STA-0458","Doms R B With Gap Notebookbrown Series 24x18cm 172 Pages","Paper & Notebooks","ഡോംസ് r b with gap notebookbrown series 24x18cm 172 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3_in_1_dl_rb_sq_notebookbrown_series_24x18cm_172_pages.webp"
"ANG-STA-0459","Doms Rb With Gap Notebook City Life Series","Paper & Notebooks","ഡോംസ് rb with gap നോട്ട്ബുക്ക് city life series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_board_ruled_notebook_city_life_series.webp"
"ANG-STA-0460","Doms Rb With Gap Notebook Martial Arts Series","Paper & Notebooks","ഡോംസ് rb with gap നോട്ട്ബുക്ക് martial arts series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebook_martial_arts_series.webp"
"ANG-STA-0461","Doms Rb With Gap Notebook Retro Cars Series","Paper & Notebooks","ഡോംസ് rb with gap നോട്ട്ബുക്ക് retro cars series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3in1_fl_rb_sq_notebook_retro_cars_series.webp"
"ANG-STA-0462","Doms Rb With Gap Notebook Train Tours Series","Paper & Notebooks","ഡോംസ് rb with gap നോട്ട്ബുക്ക് train tours series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3_in_1_notebook_train_tours_series.webp"
"ANG-STA-0463","Doms Rb With Gap Notebookbrown Series 19x15 5cm 172 Pages","Paper & Notebooks","ഡോംസ് rb with gap notebookbrown series 19x15 5cm 172 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebookbrown_series_19x15_5cm_172_pages.webp"
"ANG-STA-0464","Doms Rb With Gap Notebookbrown Series 19x15 5cm 76 Pages","Paper & Notebooks","ഡോംസ് rb with gap notebookbrown series 19x15 5cm 76 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebookbrown_series_19x15_5cm_172_pages.webp"
"ANG-STA-0465","Doms Rb With Gap Notebookbrown Series 24x18cm 76 Pages","Paper & Notebooks","ഡോംസ് rb with gap notebookbrown series 24x18cm 76 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebookbrown_series_24x18cm_76_pages.webp"
"ANG-STA-0466","Doms Rb With Gap Notebookjewels Of India Series","Paper & Notebooks","ഡോംസ് rb with gap notebookjewels of india series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebook_jewels_of_india_series.webp"
"ANG-STA-0467","Doms Red Blue With Gap Interleaf Notebookbrown Series 24x18cm 172 Pages","Paper & Notebooks","ഡോംസ് red blue with gap interleaf notebookbrown series 24x18cm 172 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3_in_1_dl_rb_sq_notebookbrown_series_24x18cm_172_pages.webp"
"ANG-STA-0468","DOMS Red Drawing Book – 17×24.5Cm","Paper & Notebooks","ഡോംസ് red ഡ്രോയിംഗ് ബുക്ക് – 17×24.5cm","45","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_red_drawing_book_17x24_5cm.webp"
"ANG-STA-0469","Doms Single Interleaf Notebookbrown Series 24x18cm 172 Pages","Paper & Notebooks","ഡോംസ് single interleaf notebookbrown series 24x18cm 172 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3_in_1_dl_rb_sq_notebookbrown_series_24x18cm_172_pages.webp"
"ANG-STA-0470","Doms Single Line Interleaf Notebook Train Tours Series","Paper & Notebooks","ഡോംസ് single line interleaf നോട്ട്ബുക്ക് train tours series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3_in_1_notebook_train_tours_series.webp"
"ANG-STA-0471","DOMS Single Line – Ruled Project Paper- 28×22 Cm","Paper & Notebooks","ഡോംസ് single line – ruled project paper- 28×22 cm","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_ruled_project_paper_28x22_cm.webp"
"ANG-STA-0472","Doms Single Line Notebook City Life Series 3","Paper & Notebooks","ഡോംസ് single line നോട്ട്ബുക്ക് city life series 3","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_board_ruled_notebook_city_life_series.webp"
"ANG-STA-0473","Doms Single Line Notebook City Life Series 2","Paper & Notebooks","ഡോംസ് single line നോട്ട്ബുക്ക് city life series 2","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_board_ruled_notebook_city_life_series.webp"
"ANG-STA-0474","Doms Single Line Notebook Jewels Of India Series","Paper & Notebooks","ഡോംസ് single line നോട്ട്ബുക്ക് jewels of india series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_r_b_with_gap_notebook_jewels_of_india_series.webp"
"ANG-STA-0475","Doms Single Line Notebook Jewels Of India Series 2","Paper & Notebooks","ഡോംസ് single line നോട്ട്ബുക്ക് jewels of india series 2","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_r_b_with_gap_notebook_jewels_of_india_series.webp"
"ANG-STA-0476","Doms Single Line Notebook Martial Arts Series","Paper & Notebooks","ഡോംസ് single line നോട്ട്ബുക്ക് martial arts series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebook_martial_arts_series.webp"
"ANG-STA-0477","Doms Single Line Notebook Retro Cars Series","Paper & Notebooks","ഡോംസ് single line നോട്ട്ബുക്ക് retro cars series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3in1_fl_rb_sq_notebook_retro_cars_series.webp"
"ANG-STA-0478","DOMS Single Line Notebook (Sundial Series)","Paper & Notebooks","ഡോംസ് single line നോട്ട്ബുക്ക് (sundial series)","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebook_sundial_series.webp"
"ANG-STA-0479","Doms Single Line Notebook Train Tours Series","Paper & Notebooks","ഡോംസ് single line നോട്ട്ബുക്ക് train tours series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3_in_1_notebook_train_tours_series.webp"
"ANG-STA-0480","Doms Single Line Notebookarchitecture Series","Paper & Notebooks","ഡോംസ് single line notebookarchitecture series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookarchitecture_series.webp"
"ANG-STA-0481","Doms Single Line Notebookart Of God Series","Paper & Notebooks","ഡോംസ് single line notebookart of god series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookart_of_god_series.webp"
"ANG-STA-0482","Doms Single Line Notebookartificial Intelligence Series","Paper & Notebooks","ഡോംസ് single line notebookartificial intelligence series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookartificial_intelligence_series.webp"
"ANG-STA-0483","Doms Single Line Notebookartificial Intelligence Series 2","Paper & Notebooks","ഡോംസ് single line notebookartificial intelligence series 2","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookartificial_intelligence_series.webp"
"ANG-STA-0484","Doms Single Line Notebookbook World Series","Paper & Notebooks","ഡോംസ് single line notebookbook world series","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_single_line_notebookbook_world_series.webp"
"ANG-STA-0485","Doms Single Line Notebookbrown Series 19x15 5cm 172 Pages","Paper & Notebooks","ഡോംസ് single line notebookbrown series 19x15 5cm 172 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebookbrown_series_19x15_5cm_172_pages.webp"
"ANG-STA-0486","Doms Single Line Notebookbrown Series 19x15 5cm 76 Pages","Paper & Notebooks","ഡോംസ് single line notebookbrown series 19x15 5cm 76 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebookbrown_series_19x15_5cm_172_pages.webp"
"ANG-STA-0487","Doms Single Line Notebookbrown Series 24x18cm 172 Pages","Paper & Notebooks","ഡോംസ് single line notebookbrown series 24x18cm 172 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_3_in_1_dl_rb_sq_notebookbrown_series_24x18cm_172_pages.webp"
"ANG-STA-0488","Doms Single Line Notebookbrown Series 24x18cm 76 Pages","Paper & Notebooks","ഡോംസ് single line notebookbrown series 24x18cm 76 pages","55","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/paper_stationery_doms_double_line_notebookbrown_series_24x18cm_76_pages.webp"
